Title,Score,Comment
미드웨이,10,디테일한 스토리를 보고싶다면 진주만빠른전개 쓸데없는 로맨스 보기 싫다면 미드웨이그렇지만 진주만 도 보고 미드웨이도 같이 본다면디테일과 빠른전개를 볼수있음 
미드웨이,10,"백두산 등정할때 느낄수 없었던 생사의 긴장감,광활한 경치를 미드웨이에서 느끼다 "
미드웨이,10,
미드웨이,8,일장기가 그려진 갑판 위로 떨어지는 폭탄 한 발..내가 왜 여기서 주모를 찾게 된 것인가ㅋ 
미드웨이,10,"전쟁은 진짜 끔찍하다는 생각 계속함,, 그 일본군이 포로로 잡은 친구 물속으로 빠뜨릴때 특히나 더,, "
미드웨이,9,시간 가는 줄 모르고 본 영화.실제 있었던 일을 재미있게 그려냈다. 
미드웨이,9,오랜 만에 몰입해서 보았습니다. 꼭 봐야할 전쟁영화! 
미드웨이,10,백두산은 전형적인 한국영화지 알맹이없고 억지영화ㅋㅋㅋㅋ미드웨이 개 꿀잼!!! 
미드웨이,9,조국을 위해 부나비처럼 급강하폭격기를 타고 산화한 젊은이들.... 
미드웨이,10,백두산 빨리 내리고 미드웨이 올려라. 국뽕이 아니라 실제 고증에 철저하게 맞춘 영화입니다. 
미드웨이,10,태평양전쟁에서 항모전을 다룬 미디어를 보고싶었는데만족시켜주는 영화가 나와서 정말 재밌게 봤음 
미드웨이,10,강약없는 묵직한 전쟁영화입니다. 영화보는 내내 긴장감있게진행되어 지루함없이 빠져들게만드는 연출력이네요. 추천합니다. 등장인물도 각 캐릭터에맞게 잘 표현하고 빠져들었네요 
미드웨이,6,조금 지루한 면이 있고 전쟁씬은 조금 적은편이다. 
미드웨이,10,공중전 넘 멋있어요 소름 
미드웨이,8,비행기조종사 진짜 간지나고 멋있다준나게 맛깔나게 탐ㄷㄷ영화관에서 봐야 후회 안함 
미드웨이,4,작가 70점특수효과 20점연출 2점속지마 
미드웨이,10,기대안했는데 진짜 재밌네요 상영관 많아지면 좋겠습니다ㅎ 잘봤네여 20대 남자에요~ 
미드웨이,9,"꼭 봐야 할 영화, 영상, 연기 모두 블록버스터 답습니다,한사람을 너무 띄워주나 싶었는데 모두 실제라니,,,미국인들의 강인함에 감탄합니다 "
미드웨이,10,스케일이 다르네요... 
미드웨이,10,
미드웨이,10,오랜만에 영화 정말 재밌게 봤어요~! 
미드웨이,10,해상 전쟁 영화중 최고입니다 진주만 보시고 보시면 좀더  좋으실듯 
미드웨이,10,Jhon zam dae jam 
미드웨이,10,전쟁영화싫어하는데 재밌네요. 이런걸 영화관에서 봐야죠 
미드웨이,10,돈 아깝지 않아요. 강추! 
미드웨이,2,속았다 백두산이 훨 재밌음. 반복된 전투씬... 지루함 
미드웨이,7,진주만이 더 스케일이 크고 흥미진진한듯~일본 함선 갑판 일장기 위에다가 콩알탄은 꿀~ 
미드웨이,8, 멍청한 일본군을 미화 하다니... 
미드웨이,10,진주만보고 이 영화보시면 내용 이어지는거 많으니 꼭 보고 이거 꼭 보세요 
미드웨이,8,"2020을 맞아 인본주의적 가치로 좀 더 개량된 전통적 미국 전쟁영웅담. 그래도 역시나 미국뽕이 차오르게 한다. 특히 일본군 폭격당할 때마다 조용히 쾌재 부르는 시원함이 굳. 영상,음악,연기,스토리 등 빠짐없이 좋은 영화다. 하지만 실화를 바탕으로 한 만큼, 전술적 디테일이 대승의 비결이었는데도 생각보다 이 부분이 흡입력 있게 묘사되지 못했다. 지휘부끼리의 대화는 '뭐라는 거지?'라는 생각을 남기며 훅 지나간다. 그래서 그냥 전투씬 보는 재미로 본 느낌이었다. 그마저도 주인공의 먼치킨적 모먼트가 참 많아서 리얼리티를 추구한다면 아쉬움이 있을 법 하다. 갠적으로 전쟁영화는 전술디테일의 치밀한 묘사, 스릴, 반전으로 보는 것이라 생각하는 1인이어서 좀 아쉬웠지만, 전체적으로 꽤나 만족한 영화였다. 재관람 의사 50%.(디테일 추적하고 싶다.)  +알리타 보신 분들이라면 너무 웃길 만한 포인트가 있어요ㅎㅎ "
미드웨이,10,진주만이 그냥커피면 미드웨이는 TOP 
미드웨이,10,영화 곡성에 나오는 일본인이랑 배틀쉽에 나오는 일본 함장이 나와서 반가웠음 ㅎㅎ 
