Title,Score,Comment
포드 V 페라리,10,포드 v 페라리가 아니라 포드 v 켄마일즈네 ㅋㅋ 페라리는 싱겁게 끝났고 포드랑 싸우는게 더 많아 ㅋㅋㅋ 영화 자체는 재미있었다 
포드 V 페라리,10,
포드 V 페라리,10,최고 최고. 두 남주 연기 최고. 크리스찬 베일 존멋 사랑합니다. 
포드 V 페라리,6,여러 요소들이 무난히 배치되어 있지만 강렬함은 없는 
포드 V 페라리,10,왜 내심장을 벌렁이게 만드는거냐 
포드 V 페라리,9,맷데이먼과 베일의 연기만으로도 훌륭 
포드 V 페라리,10,"보지 않으면 인생이 손해인 영화4dx로 꼭 보길바람, "
포드 V 페라리,10,2시간 30분 시간 가는줄 모르고 봤다..  나도 모르게 눈물이 .. 
포드 V 페라리,10,
포드 V 페라리,9,제임스 맨골드는 남자가 꼭 봐야될 영화 두 편을 만들었다.로건과 이 영화. 두 영화는 어쩌면 같은 주제를 갖고 있는 듯하다.히어로의 힘과 자동차/레이싱 기술은 주인공이 아니었다. 
포드 V 페라리,10,쓰레기 한국영화랑  다릅니다  꼭 봐주세요 
포드 V 페라리,10,"포드 사람들이 실제로 그렇게 나쁘지 않았다고 하며, 켄 마일즈도 그렇게 어려운 사람은 아니였다. 그런데 모르는 사람에게는 흥미를 가져다 주며 관심을 갖게하는데에는 충분했습니다. 패라리팀 골탕 먹이는것도 사실은 아니였으나 경주는 매우 사실적으로 묘사되었다고 하네요. 결론적으로는 정말 잘봤으며 흥미진진했습니다. "
포드 V 페라리,10,모든면에서 잘 만들어진 웰메이드 
포드 V 페라리,10,개인적으로 2019 최고의 영화다! 한 번 더 보고 싶은 영화! 
포드 V 페라리,10,포드가 페라리한테 안되는 이유 
포드 V 페라리,10,자신이 사랑하는 “일”에 모든것을 쏟아붓는 사람. 그리고 그것을 이용하고 착취하는 악인들. 한국 영화 따위와 비교가 될라나. 명작중의 명작이다. 
포드 V 페라리,10,감동적이면서도 재미있었어요! 
