Title,Score,Comment
캣츠,10,대단합니다~뮤지컬 못 본아쉬움을 영화로 대신했습니다 
캣츠,1,올해 처음 영화보다가 잤습니다. 집중이 되지 않아요 
캣츠,3,이 영화는 눈감고 듣기만 하시면 됩니다. 
캣츠,4,잠와요 
캣츠,8,악평이 많았지만 보고 왔습니다나쁘지 않습니다 고양이 분장이 징그럽다고 하는데 저는 별로 이상한점은 못 느꼈고 다들 발레무용수가 많아서인지 댄스가 수려합니다.스토리는 다소 지루할수도 있고 마지막에고양이 키우는법 소개는 이상했지만 영상과음악 댄스가 잘 어우러진 괜찮은 작품으로 보이네요! 
캣츠,10,어줍잖은 평론 무시하고.. 최고입니다 
캣츠,1,연출 연기 스토리 영상미 기대 이하.. 
캣츠,2,처음엔 흠칫했다가.. 중간부터는 이걸 내가 왜 보고있나.... 암튼 그랬어요....감상포인트를 어디에다 찍어야할지 모르겠다 정말.... 
캣츠,4,
캣츠,8,저는 노래만으로도 충분히 좋았는데..ㅎㅎㅎ 평점이 많이 낮네요. 
캣츠,10,집사로서 봤는데 훌륭~특히 꼬리와 귀의 움직이 ‥얼굴을 비비는 장면들 굳~!! 
캣츠,7,뮤지컬을 기대하면 가지마세요...dvd추천 
캣츠,8,분장도 신기하고 재밌게 봤어요 
캣츠,8,"내용이야 뮤지컬로 이미 알고 있었고, 논란의 CG도 어차피 뮤지컬은 분장해서 하는걸 생각하면.. 왜 난리인지 잘 모르겠는 느낌? 음악은 역시 말할것도 없이 좋았다! "
캣츠,1,평범한 30대 남자가 솔직하게 남긴다. 케이티 브이아이피 공짜(마일리지사용)로 봤는데 공짜로봐도 아깝다. 길지도 않은 1시간 반도 안되는 영화지만 차라리 안보고 중간에 잠들어버린 내가 자랑스럽다. 그걸 보고 있는것 보다 잔게 훨씬 좋은 판단이었던것 같다. 기억나는건 내 잠을 깨워준 마지막 메모리 밖에 없다 ㅋㅋㅋ 
캣츠,5,넘 과도한 기대를 한듯하ㅔ요..중간에 나가는 관객도 있네요 
캣츠,1,남자는 태어나서 죽을 때까지4번 운다./태어날 때 한 번//부모님이 돌아가셨을 때 두 번//나라를 잃었을 때 세 번//내 돈 내고 캣츠를 봤을 때  네 번// 
캣츠,1,너무 지루한영화ㅜㅜ고양이홍보광고본듯함 
캣츠,4,그냥 저냥....이런 영화도 있구나 하고 봤어요 
캣츠,10,지루한건 맞습니다 ㅋ 워낙 스토리가 없어서 지루해요. 근데 겨울왕국2보다 점수가 낮은건 도무지 이해가 안가서 10점 줍니다 
