Title,Score,Comment
시동,10,정해인 얼굴에 감탄 나오는 영화 
시동,10,웹툰이랑 결말이 조금 다르지만 그래도 재밌네요 ㅎㅎ 
시동,10,연기 진짜 장난아니네ㅠㅠ 
시동,4,평점매길때 '감상포인트를 추천해주세요'라는 선택지에 연출 연기 스토리 영상미 OST 중 어느것 하나 고를게 없다.... 평점알바를 썼나? 간만에 엄마 휴가시라 평점좋고 재밌는 영화로 골라서 갔는데 이건뭐... 그냥 킬링타임용 영화다. 시동을 걸었으면 무인도라도 가야지 뭐 걸기만하다 영화가 끝나나.. 좋은 배우들과의 의리로 별 2개남깁니다 
시동,6,"네이버 평점은 뭔가 믿을게 못 되는 거 같다..백두산 시동 둘 다 봤는데 백두산은 평점 안 좋았지만 친구들이 재밌대서 봤더니 재미있었고, 시동은 그냥 비급 영화 느낌..박정민 마동석 배우 빼고는 연기 다 못 하고...생각보다 너무 별로 였는뎅.. "
시동,10,
시동,8,코믹하기만 했어요... 
시동,8,웃어보라그 시동걸더니 막막 슬프그..재밌게 잘 봤어용~나중에 티비해서 해도 채널 안돌리고끝까지 볼꺼임 
시동,8,고등학생들이 보면 좋을 영화뭘해야할지 모르겠을때누군가 나를 이끌어주길 바라는 청춘들을 위한영화인듯보면서 고딩때 그냥하고싶은건 있는데 면지 몰라 반항만했던 내가 생각나서 찡했던영뫄 
시동,10,
시동,6,웃음은 보장!!!! 그런데 영화내용은 막 그렇게 꽉꽉 채워있지는 않습니다~ 
시동,8,나름 따뜻함이 좋았습니다 
시동,8,끝마무리에 어? 할 순 있는데 웃음도 있고 감동도 있는 영화입니다 
시동,2,ㅋㅋㅋ 진짜 평점 알바 최고다 내인생에 이렇게 쓰레기 영화는 처음인데 차라리 극장에서 유툽 틀어줘서 보는게 더 가치잇고 재미잇을듯 내돈 내놔라 
시동,1,잘잤음 아주 유치한영화 
시동,8,아무런 사전지식 없이 제목과 출연진만 보고 정해인 마동석 보러 갔다왔어요..재밌게 잘보고 왔어요... 딸은 서울로 정해인 무대인사까지 보러 다녀왔지만 욕이 너무 많이 나와서 중1 아들한테는 추천하고 싶지 않아요. 
시동,9,한번쯤 생각을 하면서 보는 영화네요 
시동,10,오랜만에 재미있게봤습니다 우리모두 시동거는 한해가 되었으면 합니다 ㅎㅎㅎ 
시동,10,뭔 말이 필요함 OO나 재밋응께 얼른 보시길 추천~ 
시동,10,너무 유쾌함. 내용이 부왕부왕하기도 하는데 유쾌한 영화니까 그래도 자연스러움. 연기들이야 당연 일품이고 유쾌하게 힐링할 수 있는 영화! 거석이형 역시 먼가 있을 줄 알았다ㅋ 
시동,10,재미있음 돈이 안아까웠음 
시동,6,재미도..감동도.. 그닥... 
시동,7,시동웹툰을 보고 봐서 그런지..감정이입이 좀 떨어지긴했는데..그래도 마동석님 보는재미로 봤네요~~ㅎㅎㅎ 
시동,1,오늘도 돈날린 사람들에 대한 애도 
시동,1,남는게 없어서 아쉽네요 드라마보는거같아요 
시동,9,"스토리는 알수없는 영화이지만진짜 배우들이 잘살렸네요~ 마동석때문에 한참 웃었고,진짜 박정민은 연기하난 최고네요~ "
시동,6,음...엄청 기대한건지 별로네요.마동석배우 너무 이미지가 소모되는거 같은데...안타깝...내용도 뭔가 잼있을것같은데 끝나버려서...배우들의 연기는 나쁘지 않았는데 내용이 좀 구린거 같아요.시동걸다 끝남 (토스트집 철거할때 마동석 안온거도 얼척 없음) 
시동,8,재밌어요 마동석짱 개그요소가 많아서 좋아요ㅕ 
시동,1,가족끼리 같이 보러갔는데 계속 욕만 듣다가 감동도 없고 그냥 뭐 이래 하며 나왔어요정말 별로인듯 
시동,10,
시동,10,마동서이 출현한 영화는 왠지모르게 안심된다ㅋㅋ 그리고 최성은 배우님의 창창한 앞날이 기대되네요 
시동,10,잔잔하게 살아가는 이야기가 너무 현실적이고 재밋네요취향마다 다르겠지만 딱 제 취향~ 
