Title,Score,Comment
21 브릿지: 테러 셧다운,3,미드보는 느낌. 영화스토리라기에는 엉성하고 지루했음 
21 브릿지: 테러 셧다운,1,5점이 적당. 네이버평점 높아서 낮출려고 1점줌. 초반부 21브릿지 잠그는 장면까지만 긴장감있고 이후부터 졸림. 그냥 별내용없이 질질 끌다가 맨 마지막에 주인공이 대사로 결말 씨부리는데 한심한 연출의 극치임. 
21 브릿지: 테러 셧다운,10,반전도 있고 재밌게 봤어요 
21 브릿지: 테러 셧다운,10,킬링타임으론 나쁘지 않음 
21 브릿지: 테러 셧다운,10,백두산 천문 미드웨이 다봤는데 브릿지가 난 젤 짜임새있더라 
21 브릿지: 테러 셧다운,10,잘봤어요 
21 브릿지: 테러 셧다운,10,주인공이 흑인이여서 박진감 넘쳤음 
21 브릿지: 테러 셧다운,10,2020년 첫 영화를 21브릿지로 스타트 끊어서 다행이네요. 시작부터 끝까지 긴장감있고 스토리도 좋았습니다. 
21 브릿지: 테러 셧다운,8,블랙팬서 주인공때문에 봤는데 재밌네요 
21 브릿지: 테러 셧다운,8,"새해 첫날부터 갠찮은 영화 봐서 만족.보는 내내 긴장감이 쭉 이어지고, 스토리 전개는 뻔하긴 하나 홍미로움. 3일전에 보았던 하얀머리산 보다 갠찮다고 판단. "
21 브릿지: 테러 셧다운,7,기대를 많이했지만 너무도빤한 스토리때문에 실망. 연출은 나쁘지않았음. 스토리만 더 긴장감있게만들어주세요 너무 뻔해요 
21 브릿지: 테러 셧다운,7,사건이 종결될 때까지 긴장의 끈을 놓을 수 없는 것이 이 영화의 장점입니다. 다만 크고 화려한 스케일을 기대했다면 실망할 수 있습니다. 
21 브릿지: 테러 셧다운,6,요즈 볼거 없는데 다행히 잘 봤네. 살짝 하드코어한 형사물. 액션도 좋고. 지리지리한 한국 영화들 보다가 이거 보니 시원하네. 꼭봐라. 졸만해 
21 브릿지: 테러 셧다운,10,
